,f1,f2,f3,f4,f5,f6,f7,Timestamp
729,0.621380846325167,0.5991902834008097,0.6339622641509434,0.6574468085106383,0.6260720411663808,0.4943181818181819,0.5130434782608695,2019-06-05 12:45:00
730,0.6681514476614699,0.6720647773279352,0.6056603773584905,0.5829787234042554,0.5746140651801029,0.4545454545454546,0.47608695652173916,2019-06-05 12:50:00
731,0.5835189309576837,0.6012145748987854,0.6490566037735849,0.6212765957446809,0.5986277873070326,0.5416666666666667,0.5304347826086956,2019-06-05 12:55:00
732,0.5567928730512249,0.5526315789473684,0.5716981132075472,0.5851063829787234,0.5711835334476845,0.49810606060606066,0.5130434782608695,2019-06-05 13:00:00
733,0.4922048997772829,0.4858299595141701,0.4981132075471698,0.5361702127659574,0.4939965694682676,0.456439393939394,0.4630434782608696,2019-06-05 13:05:00
734,0.7438752783964365,0.7651821862348178,0.718867924528302,0.6446808510638298,0.6397941680960549,0.4412878787878788,0.4630434782608696,2019-06-05 13:10:00
735,0.6792873051224944,0.6538461538461539,0.6528301886792452,0.6829787234042554,0.6758147512864494,0.5397727272727273,0.5195652173913043,2019-06-05 13:15:00
736,0.6547884187082404,0.6437246963562753,0.660377358490566,0.6468085106382979,0.6054888507718696,0.5056818181818182,0.48260869565217396,2019-06-05 13:20:00
737,0.643652561247216,0.5991902834008097,0.6094339622641509,0.5914893617021276,0.5934819897084048,0.5132575757575758,0.5173913043478261,2019-06-05 13:25:00
738,0.6726057906458797,0.5951417004048583,0.6245283018867924,0.6382978723404256,0.5866209262435678,0.5208333333333334,0.4891304347826087,2019-06-05 13:30:00
739,0.6748329621380846,0.6740890688259109,0.7075471698113208,0.6531914893617021,0.6483704974271013,0.4810606060606061,0.4847826086956522,2019-06-05 13:35:00
740,0.7661469933184855,0.7530364372469636,0.7603773584905661,0.6702127659574468,0.6758147512864494,0.6193181818181819,0.6173913043478261,2019-06-05 13:40:00
741,0.6414253897550111,0.6214574898785425,0.6113207547169811,0.6340425531914894,0.6312178387650086,0.5928030303030303,0.5760869565217391,2019-06-05 13:45:00
